CODLOCAL | CODPROD | DESCRLOCAL         | DESCRPROD                                | LOCAL_DEPTH | LOCAL_PATH                                       | LOCAL_PATH_CODES     | MARCA      | NCM      | TOTAL_ESTOQUE      | UNIDADE
101001   | 7532    | ALMOX PECAS        | DRENO TIPO BOIA MECANICO 1/2" AZUL       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84219999 | 2                  | MM     
101001   | 6399    | ALMOX PECAS        | EIXO CURTO ROLDANA TORRE HYSTER 1360534  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 87088000 | 1                  | MM     
101001   | 6719    | ALMOX PECAS        | EIXO DO CAMBIO SAIDA TOMADA DE FORCA     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 1                  | MM     
101001   | 11413   | ALMOX PECAS        | EIXO L DE ACIONAMENTO MAÇANETA INTERNA   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83012000 | 2                  | MM     
101001   | 7140    | ALMOX PECAS        | EIXO SETOR CAIXA DIR.8090 8090005140741  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 2                  | MM     
101001   | 6480    | ALMOX PECAS        | EIXO SUPORTE DA ROLDANA HYSTER 1360548   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 87088000 | 1                  | MM     
101001   | 12773   | ALMOX PECAS        | ELASTICO AMARELO DIVERSOS                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40169990 | 6                  | MM     
101001   | 15247   | ALMOX PECAS        | ELEMENTO FILTRANTE DIESEL 4710900855     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84219999 | 0                  | MM     
101001   | 12113   | ALMOX PECAS        | ELEMENTO FILTRANTE TADANO 34783847530    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | TADANO     | 84212990 | 1                  | MM     
101001   | 14588   | ALMOX PECAS        | ELEMENTO FILTRO COMB. PARKER	RES-2006W   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | PARKER RAC | 84219999 | 2                  | MM     
101001   | 6015    | ALMOX PECAS        | ELETRO VENTILADOR UNIVERSAL  24V         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | None     | 2                  | MM     
101001   | 3484    | ALMOX PECAS        | ELETROBOMBA LIMPADOR PARABRISA IM20600   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MARILIA    | 84137090 | 9                  | MM     
101001   | 3488    | ALMOX PECAS        | ELETROBOMBA LIMPADOR PARABRISA IM20601   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MARILIA    | 84137090 | 4                  | MM     
101001   | 3485    | ALMOX PECAS        | ELETROBOMBA LIMPADOR PARABRISA IM20603   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MARILIA    | 84137090 | 7                  | MM     
101001   | 3487    | ALMOX PECAS        | ELETROBOMBA LIMPADOR PARABRISA IM20608   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MARILIA    | 84137090 | 2                  | MM     
101001   | 8547    | ALMOX PECAS        | ELETRODO ALUMINIO EALSI12 3,25MM         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83111000 | 5                  | MM     
101001   | 2893    | ALMOX PECAS        | ELETRODO DE INOX 2,5MM                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83111000 | 6                  | MM     
101001   | 4524    | ALMOX PECAS        | ELETRODO FERRO FUNDIDO 3,25MM XYRON 2223 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83111000 | 5                  | MM     
101001   | 3222    | ALMOX PECAS        | ELETRODO GRAFITE CARBONO 6MM             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83111000 | 5                  | MM     
101001   | 3217    | ALMOX PECAS        | ELETRODO P/ CORTE E CHANFRO 3,25MM       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83111000 | 25                 | MM     
101001   | 2888    | ALMOX PECAS        | ELETRODO REVESTIDO 6013 2,5MM            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83111000 | 19                 | MM     
101001   | 3218    | ALMOX PECAS        | ELETRODO REVESTIDO 7018                  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 83111000 | 187                | MM     
101001   | 10192   | ALMOX PECAS        | ELETRODO REVESTIMENTO DURO N12 CGS       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | EUTECTRODE | 83111000 | 2                  | MM     
101001   | 9209    | ALMOX PECAS        | ELETROVALVULA GLP RODOGAS                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 90322000 | 1                  | MM     
101001   | 3937    | ALMOX PECAS        | ELETROVENTILADOR AXIAL 101300212         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IMOBRAS    | None     | 4                  | MM     
101001   | 3938    | ALMOX PECAS        | ELETROVENTILADOR AXIAL 101300224         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IMOBRAS    | None     | 1                  | MM     
101001   | 9106    | ALMOX PECAS        | ELETROVENTILADOR AXIAL BRK893            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GAUSS      | None     | 1                  | MM     
101001   | 3939    | ALMOX PECAS        | ELETROVENTILADOR AXIAL GE1142            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GAUSS      | None     | 8                  | MM     
101001   | 10548   | ALMOX PECAS        | ELETROVENTILADOR AXIAL IMOBRAS 1013400   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IMOBRAS    | None     | 2                  | MM     
101001   | 10549   | ALMOX PECAS        | ELETROVENTILADOR AXIAL IMOBRAS 1013404   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IMOBRAS    | None     | 1                  | MM     
101001   | 10538   | ALMOX PECAS        | ELETROVENTILADOR INTERNO BOSH 9130451223 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BOSCH      | None     | 2                  | MM     
101001   | 8996    | ALMOX PECAS        | ELETROVENTILADOR INTERNO BOSH 9130451229 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BOSCH      | None     | 2                  | MM     
101001   | 3932    | ALMOX PECAS        | ELETROVENTILADOR RADIAL DUPLO 101100112  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IMOBRAS    | 84145990 | 2                  | MM     
101001   | 3930    | ALMOX PECAS        | ELETROVENTILADOR RADIAL DUPLO 101100124  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IMOBRAS    | 84145120 | 2                  | MM     
101001   | 3934    | ALMOX PECAS        | ELETROVENTILADOR RADIAL DUPLO 101122324  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | IMOBRAS    | None     | 1                  | MM     
101001   | 8640    | ALMOX PECAS        | EMBLEMA GRADE DIANTEIRA MB 9738100118    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MERCEDES B | 87087090 | 1                  | MM     
101001   | 13789   | ALMOX PECAS        | EMBLEMA GRADE DIANTEIRA MBB 9448100018   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | MERCEDES B | 87087090 | 2                  | MM     
101001   | 13276   | ALMOX PECAS        | EMBLEMA LETREIRO CROMADO                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87087090 | 2                  | MM     
101001   | 6666    | ALMOX PECAS        | EMBOLO                                   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 2                  | MM     
101001   | 9095    | ALMOX PECAS        | EMBOLO C/ VEDACAO PIS                    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84841000 | 1                  | MM     
101001   | 4776    | ALMOX PECAS        | EMBREAGEM VISCOSA CUMMINS VOLKSWAGEM     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VOLKSWAGEN | 87089300 | 2                  | MM     
101001   | 15288   | ALMOX PECAS        | EMENDA 08MM AÇO S/CLIP RC450043          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | ROYCE CONN | 84243090 | 1                  | MM     
101001   | 3595    | ALMOX PECAS        | EMENDA DE MANGUEIRA DE AR                | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84243090 | 33                 | MM     
101001   | 5985    | ALMOX PECAS        | EMENDA TIPO T DE MANGUEIRA DE AR         | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84243090 | 8                  | MM     
101001   | 14018   | ALMOX PECAS        | ENCOSTO EMBOLO                           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84821010 | 0                  | MM     
101001   | 7189    | ALMOX PECAS        | ENDURECEDOR CATALISADOR MEDIO P/VERNIZ   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 38140090 | 10                 | MM     
101001   | 14622   | ALMOX PECAS        | ENDURECEDOR P/TINTA PU SKYLACK           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | SKYLACK    | 32089010 | 3                  | MM     
101001   | 6425    | ALMOX PECAS        | ENGATE DIAGNOSTICO FEMEA UNF ORFS N-TPRF | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 86073000 | 1                  | MM     
101001   | 3618    | ALMOX PECAS        | ENGATE FEMEA LONGO P/ CARROCERIA RANDON  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87169090 | 192                | MM     
101001   | 3615    | ALMOX PECAS        | ENGATE PERFIL G P/ CARROCERIA RANDON     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 87169090 | 19                 | MM     
101001   | 12396   | ALMOX PECAS        | ENGATE RAPIDO BSP FAP9PA                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 40103100 | 7                  | MM     
101001   | 6290    | ALMOX PECAS        | ENGATE RAPIDO C/ESFERA ROSCA MACHO LATAO | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84811000 | 4                  | MM     
101001   | 6878    | ALMOX PECAS        | ENGATE RAPIDO ESPIRAL CAVALO CARRETA     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 76090000 | 15                 | MM     
101001   | 8405    | ALMOX PECAS        | ENGATE RAPIDO FEMEA 13MM P/ CABO SOLDA   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 76090000 | 2                  | MM     
101001   | 8829    | ALMOX PECAS        | ENGATE RAPIDO GAS GLP LAT EMPILHADEIRA   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 86073000 | 2                  | MM     
101001   | 8377    | ALMOX PECAS        | ENGATE RAPIDO MACHO 13MM P/ CABO SOLDA   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 76090000 | 6                  | MM     
101001   | 9655    | ALMOX PECAS        | ENGATE RAPIDO MACHO FACE PLANA           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84818096 | 1                  | MM     
101001   | 3591    | ALMOX PECAS        | ENGATE RAPIDO ROLETE CONEXAO SAIDA DE AR | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84811000 | 101                | MM     
101001   | 14881   | ALMOX PECAS        | ESCOVA ACO CIRCULAR 4.1/2X1/2X7/8        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VONDER     | 96035000 | 1                  | MM     
101001   | 2643    | ALMOX PECAS        | ESCOVA ACO TORCIDO TIPO COPO 100MMXM14   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 96035000 | 3                  | MM     
101001   | 12006   | ALMOX PECAS        | ESCOVA LIMPA POLO DE BATERIA             | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | None     | 3                  | MM     
101001   | 6372    | ALMOX PECAS        | ESCOVA MANUAL DE ACO 4 FILEIRAS VONDER   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | VONDER     | 68042219 | 10                 | MM     
101001   | 5519    | ALMOX PECAS        | ESFERA ACO 0770075239741                 | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BOSCH      | None     | 14                 | MM     
101001   | 6541    | ALMOX PECAS        | ESFERA AÇO CAIXA DIREÇAO 0770075235741   | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | BOSCH      | None     | 111                | MM     
101001   | 10050   | ALMOX PECAS        | ESFERA ACO SOMAR LUS                     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 84099969 | 1                  | MM     
101001   | 9281    | ALMOX PECAS        | ESGUICHO P/ LAVADORA ALTA PRESSAO 3,0MM  | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 39269090 | 7                  | MM     
101001   | 3101    | ALMOX PECAS        | ESPACADOR MANGA EIXO HYSTER 300767       | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 84312011 | 7                  | MM     
101001   | 6474    | ALMOX PECAS        | ESPACADOR POLIA TORRE HYSTER 1360549     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | HYSTER     | 73181500 | 2                  | MM     
101001   | 5474    | ALMOX PECAS        | ESPAGUETE TUBO CORRUGADO FLEXIVEL        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | None     | 120                | MM     
101001   | 15022   | ALMOX PECAS        | ESPATULA COM FELTRO PARA APLICAÇÃO DE    | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 2                  | MM     
101001   | 15002   | ALMOX PECAS        | ESPATULA CORINTIANA AM 185D              | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 2                  | MM     
101001   | 2906    | ALMOX PECAS        | ESPATULA DE PLASTICO CELULOIDE           | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 8                  | MM     
101001   | 3499    | ALMOX PECAS        | ESPÁTULA EM AÇO INOX COM CABO            | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 25                 | MM     
101001   | 15021   | ALMOX PECAS        | ESPATULA PARA APLICAÇÃO DE INSULFILM     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 2                  | MM     
101001   | 6422    | ALMOX PECAS        | ESPATULA REDONDA P/DESMONTAR PNEU        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GEDORE     | 82055900 | 1                  | MM     
101001   | 15019   | ALMOX PECAS        | ESPATULA TEFLON PRETA PARA INSULFILM     | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 82055900 | 2                  | MM     
101001   | 5641    | ALMOX PECAS        | ESPELHO RETROVISOR AUXILIAR 1414C        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 70091000 | 6                  | MM     
101001   | 8713    | ALMOX PECAS        | ESPELHO RETROVISOR AUXILIAR 30884        | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 70091000 | 1                  | MM     
101001   | 7607    | ALMOX PECAS        | ESPELHO RETROVISOR ELETRICO L/D          | 2           | GIGANTÃO > ALMOX MANUTENCAO > ALMOX PECAS        | 100000.101000.101001 | GENERICO   | 70091000 | 1                  | MM     
